OrderID;OrderDate;CustomerID;CustomerName;State;ZipCode;Brand;ProductID;ProductName;Category;SKU;Quantity;UnitPrice;Discount;TotalPrice;PaymentMethod;SalesChannel;ShippingCost
ORD004104;26/3/2024;C7345;Cliente_25044;WY;58835;Callaway;P001;Gorra;Accesorios;P001-9125;1;29,57;0;29,57;Credit Card;Online;8,86
ORD004105;27/2/2025;C1468;Cliente_37945;MD;12068;Under Armour;P001;Gorra;Accesorios;P001-5253;1;28,43;0;28,43;Gift Card;Online;6,11
ORD004106;19/5/2025;C4628;Cliente_97098;OK;21310;Under Armour;P001;Gorra;Accesorios;P001-5494;1;27,17;2,72;24,45;Gift Card;Online;7,52
ORD004107;17/2/2023;C5162;Cliente_43187;CO;93354;Nike Golf;P001;Gorra;Accesorios;P001-7017;1;26,15;0;26,15;Apple Pay;Retail;7,2
ORD004108;15/9/2024;C5605;Cliente_85288;SC;35086;Callaway;P002;Pelotas;Accesorios;P002-8871;1;18,63;0;18,63;Apple Pay;Online;7,83
ORD004109;28/3/2025;C9140;Cliente_77565;WI;77995;Under Armour;P001;Gorra;Accesorios;P001-2711;1;29,32;0;29,32;Gift Card;Online;11,26
ORD004110;12/3/2025;C6461;Cliente_95817;TN;44564;Nike Golf;P001;Gorra;Accesorios;P001-3402;3;26,56;0;79,68;Credit Card;Online;7,11
ORD004111;13/7/2025;C3002;Cliente_59893;NM;57789;Ping;P002;Pelotas;Accesorios;P002-6266;1;21,42;0;21,42;PayPal;Online;15,83
ORD004112;28/3/2024;C6229;Cliente_64778;OK;31213;Ping;P002;Pelotas;Accesorios;P002-1312;2;19,29;2,89;35,69;PayPal;Retail;0
ORD004113;2/6/2025;C1138;Cliente_88528;AK;21297;Ping;P007;Bolsa de golf;Bolsas;P007-8373;1;212,58;0;212,58;Credit Card;Retail;3,7
ORD004114;9/5/2023;C7770;Cliente_66925;WA;14315;Titleist;P002;Pelotas;Accesorios;P002-8520;1;19,56;0;19,56;PayPal;Retail;13,77
ORD004115;20/4/2025;C2505;Cliente_26408;OH;25736;FootJoy;P004;Palo Hierro;Palos;P004-1366;1;156,33;0;156,33;Credit Card;Retail;11,27
ORD004116;21/3/2023;C8624;Cliente_11168;NV;73351;Ping;P001;Gorra;Accesorios;P001-7343;1;26,46;2,65;23,81;Credit Card;Online;9,03
ORD004117;5/10/2025;C1388;Cliente_61965;UT;78727;Under Armour;P004;Palo Hierro;Palos;P004-4966;1;162,16;0;162,16;PayPal;Online;10
ORD004118;5/6/2025;C3806;Cliente_77541;SC;34212;Titleist;P001;Gorra;Accesorios;P001-1248;1;28,01;4,2;23,81;Gift Card;Online;6,75
ORD004119;16/1/2023;C2270;Cliente_64730;KS;86696;FootJoy;P001;Gorra;Accesorios;P001-1630;1;30,00;0;30;Apple Pay;Online;11,02
ORD004120;14/5/2023;C7302;Cliente_31482;IL;52156;Cobra;P004;Palo Hierro;Palos;P004-1869;1;146,95;0;146,95;Credit Card;Retail;9,11
ORD004121;18/12/2023;C9301;Cliente_47021;CT;55303;Ping;P008;Camiseta;Ropa;P008-7317;1;46,97;0;46,97;PayPal;Online;9,5
ORD004122;22/4/2024;C7513;Cliente_49185;FL;60906;FootJoy;P001;Gorra;Accesorios;P001-9594;3;28,39;0;85,17;Gift Card;Online;7,18
ORD004123;2/10/2025;C5886;Cliente_73428;VA;30376;Under Armour;P008;Camiseta;Ropa;P008-5213;1;45,88;0;45,88;Gift Card;Retail;5,53
ORD004124;13/8/2023;C2172;Cliente_36163;NC;63243;Under Armour;P002;Pelotas;Accesorios;P002-9680;1;19,31;0;19,31;Gift Card;Retail;7,99
ORD004125;19/9/2025;C6583;Cliente_16018;WI;40268;Cobra;P006;Zapatos;Calzado;P006-1073;1;161,57;0;161,57;PayPal;Online;12,09
ORD004126;10/3/2024;C9371;Cliente_81639;HI;34401;Nike Golf;P005;Guante;Accesorios;P005-2257;2;21,98;0;43,96;Gift Card;Online;7,23
ORD004127;14/12/2023;C1642;Cliente_67353;WY;20724;Cobra;P003;Palo Driver;Palos;P003-9847;1;387,41;0;387,41;Apple Pay;Online;10,6
ORD004128;4/7/2023;C4084;Cliente_84508;HI;41957;Titleist;P007;Bolsa de golf;Bolsas;P007-4184;1;201,90;0;201,9;PayPal;Retail;8,76
ORD004129;24/8/2025;C3889;Cliente_35633;MI;19255;Cobra;P003;Palo Driver;Palos;P003-9321;1;403,24;0;403,24;Apple Pay;Retail;0
ORD004130;2/1/2023;C3172;Cliente_90548;OR;28199;Cobra;P001;Gorra;Accesorios;P001-5480;2;28,09;0;56,18;Credit Card;Retail;5,67
ORD004131;3/6/2024;C2626;Cliente_71850;MS;81746;Callaway;P004;Palo Hierro;Palos;P004-2016;1;127,57;0;127,57;Credit Card;Online;8,5
ORD004132;6/2/2025;C8160;Cliente_23053;MT;96506;Under Armour;P002;Pelotas;Accesorios;P002-1072;4;19,90;0;79,6;PayPal;Online;0,54
ORD004133;1/12/2024;C1347;Cliente_81197;CO;58907;Callaway;P003;Palo Driver;Palos;P003-4262;1;394,99;19,75;375,24;PayPal;Online;3,86
ORD004134;17/4/2025;C5358;Cliente_12704;WI;53802;Nike Golf;P001;Gorra;Accesorios;P001-7736;1;31,11;0;31,11;PayPal;Online;10,07
ORD004135;16/10/2023;C3819;Cliente_40356;CT;37565;Under Armour;P001;Gorra;Accesorios;P001-5301;4;24,95;0;99,8;Apple Pay;Online;5,47
ORD004136;9/8/2023;C7305;Cliente_69047;VT;14531;Under Armour;P001;Gorra;Accesorios;P001-5225;1;26,89;0;26,89;Gift Card;Retail;0
ORD004137;30/11/2024;C5689;Cliente_35959;CO;58457;Titleist;P008;Camiseta;Ropa;P008-4110;2;45,49;0;90,98;Apple Pay;Online;10,74
ORD004138;10/6/2024;C1572;Cliente_62050;VA;89045;Under Armour;P001;Gorra;Accesorios;P001-3579;1;27,81;0;27,81;Apple Pay;Online;9,59
ORD004139;2/7/2025;C2857;Cliente_90526;KS;67265;TaylorMade;P002;Pelotas;Accesorios;P002-3433;1;20,65;1,03;19,62;Gift Card;Retail;8,79
ORD004140;18/7/2024;C8507;Cliente_41743;FL;30063;Cobra;P004;Palo Hierro;Palos;P004-6676;1;145,48;0;145,48;Apple Pay;Retail;0
ORD004141;16/4/2023;C4621;Cliente_50612;NC;24549;Titleist;P005;Guante;Accesorios;P005-7227;2;22,66;0;45,32;Gift Card;Online;11,59
ORD004142;16/9/2025;C5653;Cliente_42959;WI;79096;Nike Golf;P005;Guante;Accesorios;P005-1402;1;21,22;0;21,22;Credit Card;Online;5,4
ORD004143;26/5/2024;C3917;Cliente_37279;ND;84868;FootJoy;P002;Pelotas;Accesorios;P002-3740;1;21,21;1,06;20,15;PayPal;Retail;6,03
ORD004144;13/10/2025;C6291;Cliente_48443;AL;41810;Titleist;P001;Gorra;Accesorios;P001-9092;2;27,95;0;55,9;Apple Pay;Retail;0
ORD004145;5/8/2024;C4694;Cliente_32369;CT;64264;Callaway;P007;Bolsa de golf;Bolsas;P007-3456;1;183,15;18,32;164,83;Apple Pay;Retail;0
ORD004146;25/2/2023;C8980;Cliente_79740;CT;84648;Nike Golf;P001;Gorra;Accesorios;P001-8419;1;27,59;0;27,59;Gift Card;Retail;0,51
ORD004147;26/3/2024;C3632;Cliente_37081;MO;75214;Nike Golf;P001;Gorra;Accesorios;P001-7189;1;29,00;0;29;Apple Pay;Online;7,83
ORD004148;26/3/2024;C6137;Cliente_95176;FL;33492;Nike Golf;P001;Gorra;Accesorios;P001-2056;1;29,20;0;29,2;Apple Pay;Retail;0
ORD004149;26/6/2023;C5353;Cliente_21948;LA;33587;FootJoy;P004;Palo Hierro;Palos;P004-5632;1;156,62;0;156,62;Credit Card;Online;14,15
ORD004150;11/9/2025;C2471;Cliente_71948;MO;65194;TaylorMade;P001;Gorra;Accesorios;P001-1666;2;23,88;2,39;45,37;Gift Card;Retail;13,5
ORD004151;2/8/2025;C9886;Cliente_98893;LA;50409;Cobra;P005;Guante;Accesorios;P005-7615;2;22,21;0;44,42;Gift Card;Online;5,81
ORD004152;13/6/2023;C6425;Cliente_71794;KS;94405;FootJoy;P008;Camiseta;Ropa;P008-2627;1;42,87;0;42,87;Gift Card;Online;4,62
ORD004153;23/2/2025;C2100;Cliente_62355;OH;72930;Ping;P004;Palo Hierro;Palos;P004-8305;1;140,67;0;140,67;Apple Pay;Online;5,93
ORD004154;19/11/2023;C4353;Cliente_14848;WY;27031;Ping;P008;Camiseta;Ropa;P008-8407;1;47,93;4,79;43,14;Credit Card;Online;8,18
ORD004155;19/6/2023;C2993;Cliente_61358;LA;39233;TaylorMade;P003;Palo Driver;Palos;P003-8768;1;388,96;38,9;350,06;Gift Card;Online;11,13
ORD004156;6/4/2024;C2766;Cliente_14534;CT;48834;Ping;P001;Gorra;Accesorios;P001-8070;2;28,18;4,23;52,13;Apple Pay;Retail;0
ORD004157;11/9/2023;C5919;Cliente_93010;FL;68066;Nike Golf;P007;Bolsa de golf;Bolsas;P007-9196;1;204,07;20,41;183,66;Gift Card;Retail;8,71
ORD004158;7/8/2024;C6381;Cliente_40416;WA;64929;Cobra;P001;Gorra;Accesorios;P001-3221;2;29,09;0;58,18;Apple Pay;Retail;10,12
ORD004159;29/12/2024;C3525;Cliente_93226;MN;35654;FootJoy;P005;Guante;Accesorios;P005-4736;1;22,81;3,42;19,39;Credit Card;Online;4,7
ORD004160;18/8/2024;C2261;Cliente_16368;GA;31101;Cobra;P006;Zapatos;Calzado;P006-4105;1;151,45;22,72;128,73;PayPal;Retail;0
ORD004161;8/9/2024;C1638;Cliente_21562;VT;70963;Ping;P005;Guante;Accesorios;P005-7146;1;21,48;0;21,48;PayPal;Retail;0
ORD004162;28/5/2025;C6614;Cliente_20570;OR;35203;Ping;P002;Pelotas;Accesorios;P002-2476;3;20,51;0;61,53;Credit Card;Online;9,03
ORD004163;28/11/2024;C5378;Cliente_43692;IA;85223;TaylorMade;P002;Pelotas;Accesorios;P002-7779;3;18,18;0;54,54;Gift Card;Online;3,56
ORD004164;7/4/2025;C9831;Cliente_27791;CT;40886;FootJoy;P002;Pelotas;Accesorios;P002-2151;1;19,33;0;19,33;Gift Card;Wholesale;10,2
ORD004165;21/12/2023;C6561;Cliente_88006;SD;42939;Under Armour;P004;Palo Hierro;Palos;P004-8113;1;154,85;0;154,85;Gift Card;Retail;8,63
ORD004166;3/7/2024;C7256;Cliente_90463;ND;87367;Nike Golf;P007;Bolsa de golf;Bolsas;P007-6402;1;204,01;0;204,01;Apple Pay;Online;9,85
ORD004167;6/9/2025;C6030;Cliente_98915;NY;86410;FootJoy;P009;Pantalones;Ropa;P009-5162;1;59,92;0;59,92;PayPal;Wholesale;4,07
ORD004168;8/3/2024;C9324;Cliente_59801;AL;58682;Under Armour;P003;Palo Driver;Palos;P003-1656;1;368,34;0;368,34;Gift Card;Online;5,76
ORD004169;4/9/2025;C3256;Cliente_28118;PA;34413;Cobra;P002;Pelotas;Accesorios;P002-5205;2;21,42;0;42,84;Apple Pay;Online;9,38
ORD004170;23/8/2025;C2405;Cliente_27771;MT;76665;FootJoy;P002;Pelotas;Accesorios;P002-8757;1;19,98;0;19,98;Apple Pay;Online;7,96
ORD004171;1/7/2025;C9583;Cliente_94472;KY;41563;Nike Golf;P008;Camiseta;Ropa;P008-9893;1;44,87;0;44,87;Apple Pay;Retail;0
ORD004172;22/5/2023;C2386;Cliente_67210;OK;81369;Under Armour;P003;Palo Driver;Palos;P003-5151;1;390,12;0;390,12;Gift Card;Online;6,46
ORD004173;4/11/2023;C7200;Cliente_73912;VA;30998;TaylorMade;P005;Guante;Accesorios;P005-3504;4;22,25;0;89;Gift Card;Online;12,42
ORD004174;29/4/2025;C3905;Cliente_95389;NM;73914;Titleist;P001;Gorra;Accesorios;P001-2706;2;25,10;0;50,2;Gift Card;Online;10,83
ORD004175;15/8/2025;C7675;Cliente_25847;NC;43945;Under Armour;P002;Pelotas;Accesorios;P002-4705;2;18,94;0;37,88;Apple Pay;Online;4,52
ORD004176;23/7/2025;C9640;Cliente_50305;NM;33535;Callaway;P001;Gorra;Accesorios;P001-7841;1;30,00;0;30;PayPal;Online;7,58
ORD004177;25/8/2025;C7183;Cliente_51733;DE;80370;Ping;P006;Zapatos;Calzado;P006-1327;1;153,79;0;153,79;Gift Card;Online;9,03
ORD004178;6/3/2023;C3534;Cliente_23453;WI;50183;Callaway;P001;Gorra;Accesorios;P001-5114;1;27,59;0;27,59;Gift Card;Online;14,53
ORD004179;22/8/2024;C6808;Cliente_93619;OK;41133;Nike Golf;P003;Palo Driver;Palos;P003-8241;1;370,59;0;370,59;Gift Card;Online;7,18
ORD004180;9/3/2023;C9289;Cliente_39583;NM;85412;Ping;P002;Pelotas;Accesorios;P002-3902;3;20,85;0;62,55;Apple Pay;Retail;6,54
ORD004181;30/5/2024;C6350;Cliente_35748;NY;89896;Nike Golf;P004;Palo Hierro;Palos;P004-1942;1;151,91;0;151,91;PayPal;Retail;0,95
ORD004182;8/4/2025;C5727;Cliente_95141;MD;64607;TaylorMade;P001;Gorra;Accesorios;P001-5059;1;28,35;0;28,35;PayPal;Online;5,26
ORD004183;23/4/2023;C8180;Cliente_88139;CA;19373;Cobra;P001;Gorra;Accesorios;P001-1717;1;29,29;0;29,29;Apple Pay;Online;7,46
ORD004184;28/7/2024;C7873;Cliente_28965;HI;80114;TaylorMade;P002;Pelotas;Accesorios;P002-6552;2;19,68;2,95;36,41;Gift Card;Online;6,35
ORD004185;30/8/2025;C4577;Cliente_31776;OK;31639;Ping;P007;Bolsa de golf;Bolsas;P007-3519;1;195,55;0;195,55;PayPal;Online;3,8
ORD004186;6/6/2023;C3349;Cliente_98411;CA;80947;TaylorMade;P001;Gorra;Accesorios;P001-8957;2;28,56;0;57,12;PayPal;Retail;0
ORD004187;16/1/2023;C7521;Cliente_48793;NH;57651;TaylorMade;P001;Gorra;Accesorios;P001-1101;3;28,75;0;86,25;Credit Card;Retail;7,87
ORD004188;5/2/2025;C8326;Cliente_90271;WY;12820;Callaway;P003;Palo Driver;Palos;P003-4273;1;423,83;63,57;360,26;Apple Pay;Retail;10,47
ORD004189;18/5/2024;C8330;Cliente_42293;AK;17426;Cobra;P007;Bolsa de golf;Bolsas;P007-9812;1;220,73;11,04;209,69;Credit Card;Wholesale;5,63
ORD004190;14/3/2024;C7993;Cliente_83102;MA;82621;Nike Golf;P007;Bolsa de golf;Bolsas;P007-6975;1;201,35;0;201,35;Apple Pay;Online;8,43
ORD004191;5/7/2023;C1399;Cliente_78301;ND;40086;Under Armour;P002;Pelotas;Accesorios;P002-1187;2;19,73;0;39,46;Apple Pay;Online;1,77
ORD004192;4/11/2024;C6195;Cliente_84131;NM;78105;Nike Golf;P003;Palo Driver;Palos;P003-4577;1;404,02;0;404,02;Apple Pay;Online;9,12
ORD004193;26/3/2025;C8567;Cliente_71776;VA;43025;Titleist;P001;Gorra;Accesorios;P001-7731;1;25,66;0;25,66;Gift Card;Online;11,13
ORD004194;6/4/2024;C2585;Cliente_82758;KY;59662;Cobra;P007;Bolsa de golf;Bolsas;P007-3704;1;202,54;0;202,54;Credit Card;Online;7,9
ORD004195;8/11/2024;C4766;Cliente_70468;OR;34257;Callaway;P004;Palo Hierro;Palos;P004-6397;1;134,77;0;134,77;Gift Card;Online;10,45
ORD004196;16/5/2024;C4851;Cliente_73348;OR;21383;Ping;P009;Pantalones;Ropa;P009-7985;1;60,97;0;60,97;Credit Card;Online;5,15
ORD004197;9/11/2024;C8837;Cliente_44788;CT;62884;Callaway;P007;Bolsa de golf;Bolsas;P007-4387;1;174,94;0;174,94;PayPal;Online;2,82
ORD004198;19/9/2025;C4995;Cliente_46571;MT;46160;Titleist;P003;Palo Driver;Palos;P003-5014;1;446,61;0;446,61;PayPal;Retail;0
ORD004199;16/4/2023;C2926;Cliente_90153;UT;27800;Nike Golf;P008;Camiseta;Ropa;P008-5501;1;42,79;0;42,79;Gift Card;Online;11,61
ORD004200;21/11/2024;C4679;Cliente_66573;CO;19223;FootJoy;P002;Pelotas;Accesorios;P002-6736;1;18,76;0;18,76;Gift Card;Online;7,54
ORD004201;31/5/2023;C2995;Cliente_41420;RI;27077;Ping;P005;Guante;Accesorios;P005-3198;1;21,83;0;21,83;Apple Pay;Online;10,18
ORD004202;18/8/2023;C7790;Cliente_54451;AL;94468;FootJoy;P002;Pelotas;Accesorios;P002-7241;3;20,70;0;62,1;PayPal;Retail;6,52
ORD004203;30/6/2025;C4917;Cliente_82457;ME;27184;FootJoy;P001;Gorra;Accesorios;P001-1461;1;29,46;2,95;26,51;Apple Pay;Online;14,4
ORD004204;15/10/2025;C2217;Cliente_63663;ND;10484;Under Armour;P005;Guante;Accesorios;P005-1074;1;21,97;1,1;20,87;Gift Card;Online;4,21
ORD004205;12/2/2025;C1597;Cliente_30671;KS;21978;Cobra;P002;Pelotas;Accesorios;P002-3373;1;19,20;0;19,2;PayPal;Retail;5,24
ORD004206;15/7/2025;C7707;Cliente_48211;OR;34507;Nike Golf;P006;Zapatos;Calzado;P006-3990;1;146,62;14,66;131,96;PayPal;Retail;11,71
ORD004207;22/8/2024;C2477;Cliente_35485;NC;95698;Nike Golf;P009;Pantalones;Ropa;P009-4984;1;61,49;0;61,49;Apple Pay;Online;3,77
ORD004208;3/1/2025;C5752;Cliente_64107;WV;53701;Under Armour;P007;Bolsa de golf;Bolsas;P007-4433;1;203,74;10,19;193,55;Credit Card;Online;13,22
ORD004209;12/8/2025;C8337;Cliente_19767;IL;45454;TaylorMade;P003;Palo Driver;Palos;P003-8591;1;381,24;0;381,24;Gift Card;Online;3,63
ORD004210;14/9/2025;C4134;Cliente_69505;TN;18153;Titleist;P002;Pelotas;Accesorios;P002-5177;1;20,05;0;20,05;PayPal;Online;8,99
ORD004211;22/10/2023;C1045;Cliente_62757;KS;16878;Nike Golf;P004;Palo Hierro;Palos;P004-3489;1;149,15;0;149,15;PayPal;Online;9,83
ORD004212;21/5/2024;C5113;Cliente_79956;SC;25085;FootJoy;P005;Guante;Accesorios;P005-6931;1;21,23;0;21,23;Credit Card;Online;10,56
ORD004213;8/11/2023;C7893;Cliente_22960;TN;70467;Nike Golf;P001;Gorra;Accesorios;P001-9072;2;26,85;0;53,7;Credit Card;Online;9,62
ORD004214;17/5/2023;C6658;Cliente_45352;MT;50427;FootJoy;P001;Gorra;Accesorios;P001-5555;1;25,84;0;25,84;Apple Pay;Online;4,97
ORD004215;22/1/2024;C8280;Cliente_14978;AR;61407;TaylorMade;P006;Zapatos;Calzado;P006-5269;1;164,35;0;164,35;Gift Card;Online;9,46
ORD004216;26/6/2023;C1373;Cliente_20084;MS;86833;FootJoy;P002;Pelotas;Accesorios;P002-7428;2;20,87;0;41,74;Gift Card;Retail;0
ORD004217;11/8/2025;C5998;Cliente_16299;AK;90865;Cobra;P004;Palo Hierro;Palos;P004-8163;1;147,96;22,19;125,77;PayPal;Retail;0
ORD004218;15/8/2024;C4072;Cliente_90678;MT;37024;Callaway;P002;Pelotas;Accesorios;P002-7051;2;20,70;0;41,4;Apple Pay;Online;7,96
ORD004219;13/10/2025;C5011;Cliente_37670;TN;15305;FootJoy;P002;Pelotas;Accesorios;P002-2299;1;19,16;1,92;17,24;Apple Pay;Retail;7,48
ORD004220;29/12/2024;C8891;Cliente_51905;UT;33982;TaylorMade;P001;Gorra;Accesorios;P001-2512;3;30,52;0;91,56;PayPal;Online;9,5
ORD004221;28/2/2025;C9954;Cliente_90121;WI;23410;Callaway;P001;Gorra;Accesorios;P001-3888;2;25,20;0;50,4;Apple Pay;Online;10,37
ORD004222;22/1/2024;C5417;Cliente_82219;ND;51850;Cobra;P003;Palo Driver;Palos;P003-5299;1;410,11;0;410,11;Gift Card;Online;12,02
ORD004223;14/2/2023;C7741;Cliente_57547;WY;28392;Under Armour;P002;Pelotas;Accesorios;P002-2004;1;21,65;0;21,65;Credit Card;Online;12,8
ORD004224;13/6/2024;C9058;Cliente_53564;WA;84451;TaylorMade;P008;Camiseta;Ropa;P008-6535;1;49,33;4,93;44,4;PayPal;Retail;0
ORD004225;21/4/2024;C6159;Cliente_17758;PA;75715;Ping;P004;Palo Hierro;Palos;P004-2376;1;139,64;0;139,64;Apple Pay;Retail;0
ORD004226;23/10/2023;C9799;Cliente_17280;AK;46569;Nike Golf;P002;Pelotas;Accesorios;P002-6740;1;18,19;0,91;17,28;Apple Pay;Online;1,58
ORD004227;9/12/2024;C8065;Cliente_98583;CT;30812;Ping;P001;Gorra;Accesorios;P001-5748;2;27,59;0;55,18;PayPal;Wholesale;9,59
ORD004228;2/12/2023;C6603;Cliente_81038;SD;78524;Titleist;P001;Gorra;Accesorios;P001-7852;1;27,85;0;27,85;Credit Card;Retail;9,68
ORD004229;15/9/2025;C9356;Cliente_99549;MA;71000;Cobra;P001;Gorra;Accesorios;P001-8231;1;26,51;0;26,51;Gift Card;Online;7,3
ORD004230;8/3/2025;C5229;Cliente_17492;KS;41942;FootJoy;P003;Palo Driver;Palos;P003-4474;1;398,52;0;398,52;Credit Card;Retail;3,28
ORD004231;22/4/2024;C6407;Cliente_25929;NH;66427;Under Armour;P007;Bolsa de golf;Bolsas;P007-8544;1;209,53;0;209,53;Gift Card;Retail;9,44
ORD004232;22/10/2023;C8341;Cliente_24744;OK;87541;Nike Golf;P003;Palo Driver;Palos;P003-1422;1;395,61;0;395,61;Credit Card;Retail;0
ORD004233;14/12/2024;C3022;Cliente_41805;HI;83367;TaylorMade;P004;Palo Hierro;Palos;P004-1604;1;151,50;0;151,5;Apple Pay;Retail;6,37
ORD004234;4/3/2024;C3851;Cliente_47154;IL;41096;FootJoy;P004;Palo Hierro;Palos;P004-9550;1;139,15;0;139,15;Credit Card;Retail;5,16
ORD004235;7/10/2023;C6762;Cliente_25548;FL;48549;FootJoy;P001;Gorra;Accesorios;P001-5407;1;31,10;0;31,1;Credit Card;Retail;0
ORD004236;10/4/2025;C7519;Cliente_91540;MI;72666;Ping;P005;Guante;Accesorios;P005-8973;1;21,77;0;21,77;PayPal;Online;6,52
ORD004237;17/8/2024;C2033;Cliente_98304;KY;26176;TaylorMade;P001;Gorra;Accesorios;P001-1811;1;30,06;0;30,06;Credit Card;Online;8,33
ORD004238;15/9/2023;C3872;Cliente_59297;AK;41060;Titleist;P009;Pantalones;Ropa;P009-9772;1;65,32;0;65,32;Credit Card;Retail;0
ORD004239;16/9/2025;C7376;Cliente_88134;NV;83647;Ping;P004;Palo Hierro;Palos;P004-1297;1;151,71;0;151,71;Gift Card;Online;6,55
ORD004240;17/11/2024;C6451;Cliente_21612;VT;62893;Ping;P001;Gorra;Accesorios;P001-1827;1;28,27;0;28,27;PayPal;Retail;12,81
ORD004241;19/2/2025;C4566;Cliente_88614;ND;44661;Titleist;P003;Palo Driver;Palos;P003-9359;1;387,59;0;387,59;Apple Pay;Online;5,79
ORD004242;6/5/2024;C2948;Cliente_20346;NM;55336;Cobra;P002;Pelotas;Accesorios;P002-9351;1;20,93;0;20,93;Credit Card;Retail;6,99
ORD004243;16/7/2024;C6944;Cliente_17764;WV;60610;Ping;P006;Zapatos;Calzado;P006-2330;1;171,54;0;171,54;Credit Card;Retail;4,83
ORD004244;4/4/2025;C4014;Cliente_26887;RI;12123;FootJoy;P001;Gorra;Accesorios;P001-3751;1;32,23;0;32,23;Apple Pay;Online;8,92
ORD004245;30/5/2024;C3990;Cliente_38627;AZ;19188;Cobra;P009;Pantalones;Ropa;P009-3092;1;61,50;0;61,5;PayPal;Retail;4,88
ORD004246;18/5/2023;C8438;Cliente_22790;TX;87874;Under Armour;P002;Pelotas;Accesorios;P002-6963;1;20,29;0;20,29;Apple Pay;Online;7
ORD004247;31/8/2024;C6676;Cliente_45262;AZ;25988;Callaway;P005;Guante;Accesorios;P005-1925;2;23,86;0;47,72;Credit Card;Retail;9,31
ORD004248;4/4/2024;C7889;Cliente_42054;OK;49279;Titleist;P001;Gorra;Accesorios;P001-1073;2;28,98;0;57,96;Apple Pay;Retail;0
ORD004249;20/11/2023;C1841;Cliente_34067;VT;23938;FootJoy;P007;Bolsa de golf;Bolsas;P007-5545;1;195,36;0;195,36;Apple Pay;Retail;0
ORD004250;30/12/2023;C3126;Cliente_27381;WI;20735;Nike Golf;P001;Gorra;Accesorios;P001-9854;2;28,53;0;57,06;PayPal;Online;11,41
ORD004251;24/11/2024;C8418;Cliente_31473;AL;53357;Under Armour;P008;Camiseta;Ropa;P008-6995;1;48,72;7,31;41,41;Apple Pay;Online;10,49
ORD004252;20/8/2023;C1845;Cliente_47679;NC;77397;FootJoy;P001;Gorra;Accesorios;P001-3542;2;27,10;0;54,2;PayPal;Retail;7,25
ORD004253;6/10/2024;C2661;Cliente_61426;MT;96392;Under Armour;P003;Palo Driver;Palos;P003-8695;1;432,12;0;432,12;Credit Card;Online;11,17
ORD004254;7/3/2023;C7939;Cliente_24360;WY;81848;FootJoy;P004;Palo Hierro;Palos;P004-6574;1;143,29;0;143,29;Gift Card;Retail;0
ORD004255;19/3/2023;C8134;Cliente_90112;RI;88032;Ping;P003;Palo Driver;Palos;P003-4175;1;409,02;0;409,02;Apple Pay;Online;5,9
ORD004256;23/5/2024;C4966;Cliente_78865;OR;58537;Titleist;P003;Palo Driver;Palos;P003-1485;1;424,40;0;424,4;Gift Card;Online;2,69
ORD004257;20/2/2025;C9170;Cliente_25420;IL;17154;Nike Golf;P008;Camiseta;Ropa;P008-7160;2;47,98;0;95,96;PayPal;Online;12,59
ORD004258;24/1/2025;C6330;Cliente_66250;DE;10695;TaylorMade;P009;Pantalones;Ropa;P009-7949;1;66,09;0;66,09;Credit Card;Retail;9,86
ORD004259;24/11/2024;C9624;Cliente_24296;MI;64005;Callaway;P001;Gorra;Accesorios;P001-1844;1;28,87;4,33;24,54;Gift Card;Retail;0
ORD004260;26/2/2024;C2241;Cliente_62571;CO;91896;Titleist;P001;Gorra;Accesorios;P001-3412;1;28,52;0;28,52;Apple Pay;Retail;0
ORD004261;19/8/2025;C4104;Cliente_69313;DE;96360;Callaway;P003;Palo Driver;Palos;P003-3118;1;437,88;0;437,88;Credit Card;Retail;8,85
ORD004262;22/12/2023;C5613;Cliente_62986;WI;64269;Under Armour;P001;Gorra;Accesorios;P001-8333;2;28,54;0;57,08;Apple Pay;Online;3,4
ORD004263;13/1/2023;C6373;Cliente_48516;ME;10957;Nike Golf;P002;Pelotas;Accesorios;P002-5118;1;19,92;0;19,92;Credit Card;Retail;11,22
ORD004264;16/12/2023;C3874;Cliente_65785;NY;12845;Titleist;P001;Gorra;Accesorios;P001-5407;1;29,14;0;29,14;Gift Card;Online;4,46
ORD004265;23/10/2024;C7899;Cliente_12000;MI;90161;Callaway;P004;Palo Hierro;Palos;P004-5002;1;157,84;0;157,84;Gift Card;Online;7,59
ORD004266;15/12/2023;C8960;Cliente_27826;CT;70823;Callaway;P001;Gorra;Accesorios;P001-6833;1;26,26;2,63;23,63;Apple Pay;Online;4,96
ORD004267;19/7/2024;C2796;Cliente_14117;NV;87170;FootJoy;P002;Pelotas;Accesorios;P002-8694;1;19,63;0;19,63;Gift Card;Online;7,1
ORD004268;27/8/2024;C3265;Cliente_86448;CT;99242;Callaway;P005;Guante;Accesorios;P005-3996;1;20,79;0;20,79;PayPal;Retail;0
ORD004269;9/7/2025;C2530;Cliente_61876;AK;31929;Callaway;P007;Bolsa de golf;Bolsas;P007-5128;1;211,25;0;211,25;Gift Card;Online;7,28
ORD004270;24/3/2024;C9265;Cliente_90266;MD;43492;Nike Golf;P009;Pantalones;Ropa;P009-6728;1;71,24;0;71,24;Apple Pay;Online;1,53
ORD004271;25/10/2024;C9776;Cliente_31441;MN;80015;Titleist;P005;Guante;Accesorios;P005-2953;1;22,48;0;22,48;Apple Pay;Online;4,52
